114.28760596,30.58192082,1012.000000,6515.734216
114.28416834,30.58400108,1012.000000,6566.031806
114.28073057,30.58608125,1012.000000,6616.329396
114.27729265,30.58816133,1012.000000,6666.626986
114.27385458,30.59024132,1012.000000,6716.924575
114.27041637,30.59232122,1012.000000,6767.222165
114.26697801,30.59440103,1012.000000,6817.519755
114.26353950,30.59648075,1012.000000,6867.817345
114.26010084,30.59856038,1012.000000,6918.114935
114.25666204,30.60063991,1012.000000,6968.412524
114.25322309,30.60271936,1012.000000,7018.710114
114.24978400,30.60479871,1012.000000,7069.007704
114.24634475,30.60687798,1012.000000,7119.305294
114.23799068,30.59653756,1012.000000,7327.331936
114.24142974,30.59445852,1012.000000,7377.629526
114.24486866,30.59237938,1012.000000,7427.927115
114.24830742,30.59030015,1012.000000,7478.224705
114.25174604,30.58822083,1012.000000,7528.522295
114.25518451,30.58614143,1012.000000,7578.819885
114.25862284,30.58406193,1012.000000,7629.117475
114.26206102,30.58198234,1012.000000,7679.415064
114.26549905,30.57990266,1012.000000,7729.712654
114.26893693,30.57782288,1012.000000,7780.010244
114.27237466,30.57574302,1012.000000,7830.307834
114.27581225,30.57366307,1012.000000,7880.605424
114.27924970,30.57158303,1012.000000,7930.903013
114.28268699,30.56950289,1012.000000,7981.200603
114.28612414,30.56742267,1012.000000,8031.498193
114.28956114,30.56534236,1012.000000,8081.795783
114.29299799,30.56326195,1012.000000,8132.093373
114.29643470,30.56118146,1012.000000,8182.390963
114.29987126,30.55910087,1012.000000,8232.688552
114.30330767,30.55702019,1012.000000,8282.986142
114.30674393,30.55493943,1012.000000,8333.283732
114.31018005,30.55285857,1012.000000,8383.581322
114.31361602,30.55077762,1012.000000,8433.878912
114.31705185,30.54869659,1012.000000,8484.176501
114.32048753,30.54661546,1012.000000,8534.474091
114.32392306,30.54453424,1012.000000,8584.771681
114.30825016,30.53863028,1012.000000,8792.798323
114.30481450,30.54071108,1012.000000,8843.095913
114.30137869,30.54279180,1012.000000,8893.393503
114.29794274,30.54487243,1012.000000,8943.691092
114.29450663,30.54695296,1012.000000,8993.988682
114.29107038,30.54903341,1012.000000,9044.286272
114.28763399,30.55111376,1012.000000,9094.583862
114.28419744,30.55319403,1012.000000,9144.881452
114.28076075,30.55527420,1012.000000,9195.179041
114.27732392,30.55735429,1012.000000,9245.476631
114.27388693,30.55943428,1012.000000,9295.774221
114.27044980,30.56151419,1012.000000,9346.071811
114.26701252,30.56359400,1012.000000,9396.369401
114.26357510,30.56567372,1012.000000,9446.666990
114.26013753,30.56775335,1012.000000,9496.964580
114.25669981,30.56983289,1012.000000,9547.262170
114.25326194,30.57191234,1012.000000,9597.559760
114.24982393,30.57399170,1012.000000,9647.857350
114.24638577,30.57607097,1012.000000,9698.154940
114.24294746,30.57815015,1012.000000,9748.452529
114.23950901,30.58022924,1012.000000,9798.750119
114.23607041,30.58230824,1012.000000,9849.047709
